location_id,location_type,state,district,city,area,latitude,longitude,address_label,synthetic_flag
LOC-000779,Warehouse,Karnataka,District-35,City-27,Area-094,27.718725,87.280886,Synthetic Location 779,true
LOC-000780,Hotel,West Bengal,District-31,City-29,Area-052,16.706495,81.654893,Synthetic Location 780,true
LOC-000781,Residence,West Bengal,District-31,City-19,Area-015,20.293247,85.150323,Synthetic Location 781,true
LOC-000782,Public,West Bengal,District-31,City-14,Area-054,11.020034,86.540495,Synthetic Location 782,true
LOC-000783,Office,Tamil Nadu,District-01,City-18,Area-055,9.851891,87.517096,Synthetic Location 783,true
LOC-000784,Hotel,Tamil Nadu,District-01,City-10,Area-031,26.739825,70.948068,Synthetic Location 784,true
LOC-000785,Financial,Tamil Nadu,District-01,City-26,Area-148,33.780272,74.319199,Synthetic Location 785,true
LOC-000786,Commercial,Tamil Nadu,District-01,City-16,Area-047,19.881442,83.824946,Synthetic Location 786,true
LOC-000787,Hotel,Gujarat,District-40,City-11,Area-142,18.818851,92.539975,Synthetic Location 787,true
LOC-000788,Residence,Gujarat,District-40,City-17,Area-044,32.964222,79.857896,Synthetic Location 788,true
LOC-000789,Transit,Gujarat,District-40,City-28,Area-140,30.753895,92.906181,Synthetic Location 789,true
LOC-000790,Residence,Gujarat,District-40,City-17,Area-101,9.323462,70.228396,Synthetic Location 790,true
LOC-000791,Public,Maharashtra,District-25,City-27,Area-109,32.483218,83.802924,Synthetic Location 791,true
LOC-000792,Public,Maharashtra,District-25,City-14,Area-107,12.303466,92.422958,Synthetic Location 792,true
LOC-000793,Road,Maharashtra,District-25,City-11,Area-054,24.732292,81.874958,Synthetic Location 793,true
LOC-000794,Hotel,Gujarat,District-15,City-30,Area-115,9.163029,80.634457,Synthetic Location 794,true
LOC-000795,Commercial,Gujarat,District-15,City-23,Area-047,15.873446,76.474362,Synthetic Location 795,true
LOC-000796,Warehouse,Tamil Nadu,District-23,City-04,Area-069,9.637382,87.988346,Synthetic Location 796,true
LOC-000797,Public,Tamil Nadu,District-23,City-13,Area-038,13.693263,93.609969,Synthetic Location 797,true
LOC-000798,Office,Tamil Nadu,District-23,City-23,Area-147,29.224027,86.017742,Synthetic Location 798,true
LOC-000799,Public,Karnataka,District-38,City-18,Area-019,31.237967,92.769873,Synthetic Location 799,true
LOC-000800,Hotel,Karnataka,District-38,City-12,Area-056,25.398119,84.157217,Synthetic Location 800,true
LOC-000801,Road,Karnataka,District-38,City-25,Area-104,16.892396,77.301471,Synthetic Location 801,true
LOC-000802,Office,Karnataka,District-38,City-24,Area-007,9.95759,93.342637,Synthetic Location 802,true
LOC-000803,Residence,Telangana,District-15,City-26,Area-059,24.505122,78.134037,Synthetic Location 803,true
LOC-000804,Digital,Telangana,District-15,City-13,Area-064,33.487316,69.466499,Synthetic Location 804,true
LOC-000805,Warehouse,Telangana,District-15,City-11,Area-140,14.116999,91.528921,Synthetic Location 805,true
LOC-000806,Public,West Bengal,District-07,City-06,Area-077,20.417222,87.130968,Synthetic Location 806,true
LOC-000807,Road,West Bengal,District-07,City-09,Area-061,23.332832,90.569758,Synthetic Location 807,true
LOC-000808,Residence,Maharashtra,District-32,City-28,Area-041,24.691216,74.495073,Synthetic Location 808,true
LOC-000809,Residence,Maharashtra,District-32,City-13,Area-087,16.421241,68.723664,Synthetic Location 809,true
LOC-000810,Commercial,Uttar Pradesh,District-06,City-16,Area-074,9.024504,69.368481,Synthetic Location 810,true
LOC-000811,Commercial,Uttar Pradesh,District-06,City-10,Area-104,25.073282,95.832739,Synthetic Location 811,true
LOC-000812,Hotel,Uttar Pradesh,District-06,City-16,Area-150,32.743653,83.368257,Synthetic Location 812,true
LOC-000813,Road,Uttar Pradesh,District-06,City-07,Area-091,20.668554,80.696737,Synthetic Location 813,true
LOC-000814,Road,Maharashtra,District-17,City-23,Area-015,8.279866,83.136644,Synthetic Location 814,true
LOC-000815,Hotel,Maharashtra,District-17,City-18,Area-079,12.361414,82.894467,Synthetic Location 815,true
LOC-000816,Commercial,Delhi,District-19,City-30,Area-075,13.096739,75.105486,Synthetic Location 816,true
LOC-000817,Financial,Delhi,District-19,City-21,Area-114,10.835671,92.676699,Synthetic Location 817,true
LOC-000818,Commercial,Delhi,District-19,City-26,Area-021,13.214133,94.641583,Synthetic Location 818,true
LOC-000819,Digital,Delhi,District-19,City-13,Area-145,32.492313,81.561947,Synthetic Location 819,true
LOC-000820,Hotel,Uttar Pradesh,District-06,City-12,Area-005,12.898124,90.579518,Synthetic Location 820,true
LOC-000821,Public,Uttar Pradesh,District-06,City-23,Area-057,9.508452,88.066861,Synthetic Location 821,true
LOC-000822,Financial,Uttar Pradesh,District-06,City-17,Area-069,23.887862,85.071592,Synthetic Location 822,true
LOC-000823,Public,Uttar Pradesh,District-06,City-19,Area-134,24.294807,80.8993,Synthetic Location 823,true
LOC-000824,Public,Karnataka,District-10,City-17,Area-113,8.033731,96.565787,Synthetic Location 824,true
LOC-000825,Transit,Karnataka,District-10,City-03,Area-123,18.171445,69.531016,Synthetic Location 825,true
LOC-000826,Office,Karnataka,District-10,City-06,Area-037,22.540678,89.412569,Synthetic Location 826,true
LOC-000827,Digital,Karnataka,District-37,City-15,Area-142,13.991533,68.354952,Synthetic Location 827,true
LOC-000828,Financial,Karnataka,District-37,City-26,Area-069,30.617462,85.339904,Synthetic Location 828,true
LOC-000829,Office,Karnataka,District-37,City-05,Area-068,22.168733,77.196895,Synthetic Location 829,true
LOC-000830,Financial,Karnataka,District-37,City-24,Area-087,17.906927,71.084086,Synthetic Location 830,true
LOC-000831,Financial,Tamil Nadu,District-08,City-04,Area-075,23.861912,85.113574,Synthetic Location 831,true
LOC-000832,Financial,Tamil Nadu,District-08,City-13,Area-106,10.704725,72.78038,Synthetic Location 832,true
LOC-000833,Warehouse,Gujarat,District-28,City-03,Area-140,29.234338,95.545459,Synthetic Location 833,true
LOC-000834,Road,Gujarat,District-28,City-30,Area-044,16.758979,69.793859,Synthetic Location 834,true
LOC-000835,Hotel,Gujarat,District-28,City-03,Area-118,19.07296,75.719152,Synthetic Location 835,true
LOC-000836,Transit,Gujarat,District-28,City-13,Area-117,21.500533,79.890681,Synthetic Location 836,true
LOC-000837,Transit,Uttar Pradesh,District-19,City-08,Area-085,15.567036,86.756213,Synthetic Location 837,true
LOC-000838,Digital,Uttar Pradesh,District-19,City-03,Area-060,21.110967,81.75826,Synthetic Location 838,true
LOC-000839,Residence,Uttar Pradesh,District-19,City-03,Area-146,20.212962,76.35075,Synthetic Location 839,true
LOC-000840,Residence,Gujarat,District-02,City-25,Area-143,23.374478,90.702788,Synthetic Location 840,true
LOC-000841,Residence,Gujarat,District-02,City-09,Area-125,32.856784,86.150312,Synthetic Location 841,true
LOC-000842,Commercial,Gujarat,District-02,City-29,Area-019,9.665714,72.930041,Synthetic Location 842,true
LOC-000843,Road,Karnataka,District-21,City-20,Area-090,13.139232,74.72048,Synthetic Location 843,true
LOC-000844,Office,Karnataka,District-21,City-13,Area-046,27.56536,80.649366,Synthetic Location 844,true
LOC-000845,Office,Karnataka,District-21,City-03,Area-088,17.630898,79.333169,Synthetic Location 845,true
LOC-000846,Transit,Karnataka,District-21,City-21,Area-140,14.073483,90.654137,Synthetic Location 846,true
LOC-000847,Financial,Delhi,District-10,City-16,Area-119,26.685297,73.352202,Synthetic Location 847,true
LOC-000848,Road,Delhi,District-10,City-27,Area-128,9.965317,95.467021,Synthetic Location 848,true
LOC-000849,Public,Delhi,District-10,City-25,Area-028,13.779246,94.243363,Synthetic Location 849,true
LOC-000850,Residence,Tamil Nadu,District-30,City-11,Area-137,31.451853,75.449751,Synthetic Location 850,true
LOC-000851,Financial,Tamil Nadu,District-30,City-03,Area-115,14.796171,81.950559,Synthetic Location 851,true
LOC-000852,Digital,Delhi,District-13,City-21,Area-140,23.941058,70.848353,Synthetic Location 852,true
LOC-000853,Warehouse,Delhi,District-13,City-03,Area-042,31.934449,84.583819,Synthetic Location 853,true
LOC-000854,Residence,Delhi,District-13,City-20,Area-104,11.883677,81.401602,Synthetic Location 854,true
LOC-000855,Office,Telangana,District-22,City-12,Area-038,21.561445,71.597903,Synthetic Location 855,true
LOC-000856,Warehouse,Telangana,District-22,City-21,Area-119,13.735265,93.110872,Synthetic Location 856,true
LOC-000857,Transit,Telangana,District-22,City-27,Area-056,14.124936,78.04509,Synthetic Location 857,true
LOC-000858,Warehouse,Uttar Pradesh,District-13,City-08,Area-047,10.462466,75.823962,Synthetic Location 858,true
LOC-000859,Office,Uttar Pradesh,District-13,City-08,Area-099,28.43609,79.237926,Synthetic Location 859,true
LOC-000860,Digital,West Bengal,District-32,City-07,Area-145,19.989507,74.208315,Synthetic Location 860,true
LOC-000861,Public,West Bengal,District-32,City-07,Area-046,11.37072,96.826088,Synthetic Location 861,true
LOC-000862,Road,Tamil Nadu,District-33,City-14,Area-038,19.82284,81.2171,Synthetic Location 862,true
LOC-000863,Commercial,Tamil Nadu,District-33,City-06,Area-145,8.434518,78.623478,Synthetic Location 863,true
LOC-000864,Hotel,Tamil Nadu,District-33,City-01,Area-011,21.6881,76.256325,Synthetic Location 864,true
LOC-000865,Road,Gujarat,District-07,City-15,Area-061,12.580718,91.79682,Synthetic Location 865,true
LOC-000866,Road,Gujarat,District-07,City-27,Area-056,13.800925,82.110424,Synthetic Location 866,true
LOC-000867,Public,Gujarat,District-07,City-15,Area-006,21.910109,71.745476,Synthetic Location 867,true
LOC-000868,Residence,Kerala,District-13,City-22,Area-043,10.756901,90.046083,Synthetic Location 868,true
LOC-000869,Digital,Kerala,District-13,City-17,Area-137,31.419806,89.754651,Synthetic Location 869,true
LOC-000870,Public,Kerala,District-13,City-18,Area-129,19.165437,84.102765,Synthetic Location 870,true
LOC-000871,Transit,Kerala,District-13,City-24,Area-130,29.424234,76.347296,Synthetic Location 871,true
LOC-000872,Financial,Karnataka,District-11,City-11,Area-140,28.688841,86.569432,Synthetic Location 872,true
LOC-000873,Road,Karnataka,District-11,City-04,Area-127,26.84121,87.243883,Synthetic Location 873,true
LOC-000874,Transit,Karnataka,District-11,City-21,Area-149,9.490236,82.848394,Synthetic Location 874,true
LOC-000875,Office,Karnataka,District-11,City-15,Area-041,18.966217,77.438887,Synthetic Location 875,true
LOC-000876,Commercial,West Bengal,District-38,City-14,Area-107,28.050675,78.870361,Synthetic Location 876,true
LOC-000877,Commercial,West Bengal,District-38,City-02,Area-061,8.638116,82.362355,Synthetic Location 877,true
LOC-000878,Residence,West Bengal,District-38,City-18,Area-065,22.593105,72.445708,Synthetic Location 878,true
LOC-000879,Office,West Bengal,District-38,City-19,Area-143,14.223773,91.416349,Synthetic Location 879,true
LOC-000880,Public,Rajasthan,District-32,City-20,Area-142,31.330774,76.731508,Synthetic Location 880,true
LOC-000881,Digital,Rajasthan,District-32,City-12,Area-141,17.093967,91.026121,Synthetic Location 881,true
LOC-000882,Road,Rajasthan,District-32,City-22,Area-064,24.942133,69.143189,Synthetic Location 882,true
LOC-000883,Road,Rajasthan,District-32,City-30,Area-105,16.63578,90.174935,Synthetic Location 883,true
LOC-000884,Commercial,Kerala,District-32,City-27,Area-120,32.041106,71.920232,Synthetic Location 884,true
LOC-000885,Residence,Kerala,District-32,City-20,Area-092,29.352259,76.222069,Synthetic Location 885,true
LOC-000886,Warehouse,Maharashtra,District-08,City-15,Area-123,33.077776,71.951179,Synthetic Location 886,true
LOC-000887,Financial,Maharashtra,District-08,City-09,Area-114,15.529192,81.964482,Synthetic Location 887,true
LOC-000888,Public,Maharashtra,District-08,City-03,Area-112,20.849876,76.193475,Synthetic Location 888,true
LOC-000889,Digital,Maharashtra,District-08,City-23,Area-031,10.651909,80.482299,Synthetic Location 889,true
LOC-000890,Office,Uttar Pradesh,District-05,City-05,Area-128,12.32265,90.159871,Synthetic Location 890,true
LOC-000891,Residence,Uttar Pradesh,District-05,City-13,Area-031,27.879481,87.266851,Synthetic Location 891,true
LOC-000892,Office,Uttar Pradesh,District-05,City-08,Area-113,23.721983,88.843201,Synthetic Location 892,true
LOC-000893,Warehouse,Uttar Pradesh,District-05,City-12,Area-027,19.097314,73.695992,Synthetic Location 893,true
LOC-000894,Financial,Delhi,District-26,City-14,Area-022,25.644052,95.50937,Synthetic Location 894,true
LOC-000895,Residence,Delhi,District-26,City-09,Area-111,25.618424,77.393381,Synthetic Location 895,true
LOC-000896,Residence,Delhi,District-26,City-13,Area-075,25.878546,68.185519,Synthetic Location 896,true
LOC-000897,Road,Delhi,District-15,City-04,Area-053,15.336136,92.531399,Synthetic Location 897,true
LOC-000898,Transit,Delhi,District-15,City-24,Area-127,25.530698,92.515342,Synthetic Location 898,true
LOC-000899,Road,Delhi,District-15,City-05,Area-118,12.06335,92.144018,Synthetic Location 899,true
LOC-000900,Hotel,Gujarat,District-27,City-07,Area-133,14.051643,94.931263,Synthetic Location 900,true
LOC-000901,Transit,Gujarat,District-27,City-24,Area-004,19.769779,88.965689,Synthetic Location 901,true
LOC-000902,Road,Maharashtra,District-13,City-02,Area-008,10.125668,74.044884,Synthetic Location 902,true
LOC-000903,Residence,Maharashtra,District-13,City-20,Area-070,21.762649,78.026913,Synthetic Location 903,true
LOC-000904,Commercial,Telangana,District-02,City-29,Area-100,21.483006,80.286971,Synthetic Location 904,true
LOC-000905,Office,Telangana,District-02,City-05,Area-145,18.748771,68.363271,Synthetic Location 905,true
LOC-000906,Public,Telangana,District-07,City-23,Area-025,19.427008,91.263543,Synthetic Location 906,true
LOC-000907,Transit,Telangana,District-07,City-03,Area-080,21.012624,84.346904,Synthetic Location 907,true
LOC-000908,Road,Telangana,District-07,City-24,Area-088,29.015599,80.951985,Synthetic Location 908,true
LOC-000909,Warehouse,Telangana,District-07,City-29,Area-020,29.032892,88.306558,Synthetic Location 909,true
LOC-000910,Warehouse,Maharashtra,District-34,City-10,Area-094,33.332056,85.791732,Synthetic Location 910,true
LOC-000911,Transit,Maharashtra,District-34,City-15,Area-122,31.174609,73.64538,Synthetic Location 911,true
LOC-000912,Road,Maharashtra,District-34,City-16,Area-097,23.699105,92.639307,Synthetic Location 912,true
LOC-000913,Office,Gujarat,District-35,City-26,Area-100,17.91848,92.756098,Synthetic Location 913,true
LOC-000914,Office,Gujarat,District-35,City-08,Area-070,21.913346,92.781151,Synthetic Location 914,true
LOC-000915,Commercial,Gujarat,District-35,City-13,Area-027,22.345278,77.418973,Synthetic Location 915,true
LOC-000916,Public,Delhi,District-03,City-12,Area-011,12.260576,84.509546,Synthetic Location 916,true
LOC-000917,Residence,Delhi,District-03,City-26,Area-012,9.061487,69.644588,Synthetic Location 917,true
LOC-000918,Office,Delhi,District-35,City-29,Area-033,12.642357,69.966387,Synthetic Location 918,true
LOC-000919,Hotel,Delhi,District-35,City-17,Area-101,17.967373,86.588893,Synthetic Location 919,true
LOC-000920,Transit,Delhi,District-35,City-06,Area-069,20.035398,87.136997,Synthetic Location 920,true
LOC-000921,Financial,Delhi,District-35,City-06,Area-033,31.579961,75.512183,Synthetic Location 921,true
LOC-000922,Residence,Gujarat,District-38,City-15,Area-091,16.223133,82.264503,Synthetic Location 922,true
LOC-000923,Commercial,Gujarat,District-38,City-14,Area-018,23.939074,73.354241,Synthetic Location 923,true
LOC-000924,Digital,Gujarat,District-38,City-20,Area-096,24.741766,69.694396,Synthetic Location 924,true
LOC-000925,Road,Kerala,District-28,City-11,Area-074,8.961732,77.158875,Synthetic Location 925,true
LOC-000926,Hotel,Kerala,District-28,City-11,Area-030,16.954962,73.001482,Synthetic Location 926,true
LOC-000927,Commercial,Kerala,District-28,City-30,Area-022,17.041872,78.890744,Synthetic Location 927,true
LOC-000928,Commercial,Kerala,District-28,City-02,Area-108,22.028988,90.012299,Synthetic Location 928,true
LOC-000929,Road,Karnataka,District-06,City-07,Area-105,28.561937,71.370304,Synthetic Location 929,true
LOC-000930,Hotel,Karnataka,District-06,City-25,Area-141,29.905024,81.522044,Synthetic Location 930,true
LOC-000931,Warehouse,Karnataka,District-06,City-14,Area-127,26.858478,79.999316,Synthetic Location 931,true
LOC-000932,Residence,Karnataka,District-06,City-01,Area-139,24.628222,68.366545,Synthetic Location 932,true
LOC-000933,Office,Delhi,District-13,City-21,Area-032,20.22499,93.188234,Synthetic Location 933,true
LOC-000934,Digital,Delhi,District-13,City-22,Area-146,32.047743,84.148262,Synthetic Location 934,true
LOC-000935,Residence,Delhi,District-13,City-17,Area-037,33.444463,72.67081,Synthetic Location 935,true
LOC-000936,Office,Delhi,District-13,City-22,Area-010,18.653885,79.12393,Synthetic Location 936,true
LOC-000937,Road,Maharashtra,District-15,City-13,Area-109,11.670711,88.378005,Synthetic Location 937,true
LOC-000938,Digital,Maharashtra,District-15,City-08,Area-059,18.881364,94.228698,Synthetic Location 938,true
LOC-000939,Public,Maharashtra,District-15,City-17,Area-069,17.80671,69.220503,Synthetic Location 939,true
LOC-000940,Public,Tamil Nadu,District-27,City-07,Area-124,20.583156,79.208855,Synthetic Location 940,true
