truth_id,source_entity,relationship,target_entity,is_true,synthetic_flag
TRUTH-001578,PERSON-000823,SUSPECT_IN,CASE-000199,true,true
TRUTH-001579,PERSON-000009,SUSPECT_IN,CASE-000199,true,true
TRUTH-001580,PERSON-000862,OBSERVED_IN,CASE-000199,true,true
TRUTH-001581,PERSON-000295,OBSERVED_IN,CASE-000199,true,true
TRUTH-001582,PERSON-002646,OBSERVED_IN,CASE-000199,true,true
TRUTH-001583,PERSON-000569,OBSERVED_IN,CASE-000199,true,true
TRUTH-001584,PERSON-001387,OBSERVED_IN,CASE-000199,true,true
TRUTH-001585,PERSON-002009,OBSERVED_IN,CASE-000199,true,true
TRUTH-001586,PERSON-000397,SUSPECT_IN,CASE-000200,true,true
TRUTH-001587,PERSON-001107,SUSPECT_IN,CASE-000200,true,true
TRUTH-001588,PERSON-002068,SUSPECT_IN,CASE-000200,true,true
TRUTH-001589,PERSON-002004,OBSERVED_IN,CASE-000200,true,true
TRUTH-001590,PERSON-000784,OBSERVED_IN,CASE-000200,true,true
TRUTH-001591,PERSON-001234,OBSERVED_IN,CASE-000200,true,true
TRUTH-001592,PERSON-000081,SUSPECT_IN,CASE-000201,true,true
TRUTH-001593,PERSON-001589,SUSPECT_IN,CASE-000201,true,true
TRUTH-001594,PERSON-001861,SUSPECT_IN,CASE-000201,true,true
TRUTH-001595,PERSON-000569,SUSPECT_IN,CASE-000201,true,true
TRUTH-001596,PERSON-001259,OBSERVED_IN,CASE-000201,true,true
TRUTH-001597,PERSON-002574,OBSERVED_IN,CASE-000201,true,true
TRUTH-001598,PERSON-000863,OBSERVED_IN,CASE-000201,true,true
TRUTH-001599,PERSON-000063,OBSERVED_IN,CASE-000201,true,true
TRUTH-001600,PERSON-002757,OBSERVED_IN,CASE-000201,true,true
TRUTH-001601,PERSON-002066,SUSPECT_IN,CASE-000202,true,true
TRUTH-001602,PERSON-002944,SUSPECT_IN,CASE-000202,true,true
TRUTH-001603,PERSON-002418,SUSPECT_IN,CASE-000202,true,true
TRUTH-001604,PERSON-002077,SUSPECT_IN,CASE-000202,true,true
TRUTH-001605,PERSON-000096,SUSPECT_IN,CASE-000202,true,true
TRUTH-001606,PERSON-000697,SUSPECT_IN,CASE-000202,true,true
TRUTH-001607,PERSON-002197,OBSERVED_IN,CASE-000202,true,true
TRUTH-001608,PERSON-000957,OBSERVED_IN,CASE-000202,true,true
TRUTH-001609,PERSON-001172,OBSERVED_IN,CASE-000202,true,true
TRUTH-001610,PERSON-000991,OBSERVED_IN,CASE-000202,true,true
TRUTH-001611,PERSON-000488,SUSPECT_IN,CASE-000203,true,true
TRUTH-001612,PERSON-001898,SUSPECT_IN,CASE-000203,true,true
TRUTH-001613,PERSON-000357,SUSPECT_IN,CASE-000203,true,true
TRUTH-001614,PERSON-000921,SUSPECT_IN,CASE-000203,true,true
TRUTH-001615,PERSON-002449,SUSPECT_IN,CASE-000203,true,true
TRUTH-001616,PERSON-002999,OBSERVED_IN,CASE-000203,true,true
TRUTH-001617,PERSON-000538,OBSERVED_IN,CASE-000203,true,true
TRUTH-001618,PERSON-001540,OBSERVED_IN,CASE-000203,true,true
TRUTH-001619,PERSON-002745,OBSERVED_IN,CASE-000203,true,true
TRUTH-001620,PERSON-000180,SUSPECT_IN,CASE-000204,true,true
TRUTH-001621,PERSON-000440,SUSPECT_IN,CASE-000204,true,true
TRUTH-001622,PERSON-001474,SUSPECT_IN,CASE-000204,true,true
TRUTH-001623,PERSON-000792,SUSPECT_IN,CASE-000204,true,true
TRUTH-001624,PERSON-002821,SUSPECT_IN,CASE-000204,true,true
TRUTH-001625,PERSON-002618,SUSPECT_IN,CASE-000204,true,true
TRUTH-001626,PERSON-001610,OBSERVED_IN,CASE-000204,true,true
TRUTH-001627,PERSON-000792,SUSPECT_IN,CASE-000205,true,true
TRUTH-001628,PERSON-001610,SUSPECT_IN,CASE-000205,true,true
TRUTH-001629,PERSON-002618,SUSPECT_IN,CASE-000205,true,true
TRUTH-001630,PERSON-001262,SUSPECT_IN,CASE-000205,true,true
TRUTH-001631,PERSON-000136,SUSPECT_IN,CASE-000205,true,true
TRUTH-001632,PERSON-001474,OBSERVED_IN,CASE-000205,true,true
TRUTH-001633,PERSON-002821,OBSERVED_IN,CASE-000205,true,true
TRUTH-001634,PERSON-000440,OBSERVED_IN,CASE-000205,true,true
TRUTH-001635,PERSON-002068,SUSPECT_IN,CASE-000206,true,true
TRUTH-001636,PERSON-000473,SUSPECT_IN,CASE-000206,true,true
TRUTH-001637,PERSON-000682,SUSPECT_IN,CASE-000206,true,true
TRUTH-001638,PERSON-002737,SUSPECT_IN,CASE-000206,true,true
TRUTH-001639,PERSON-000032,SUSPECT_IN,CASE-000206,true,true
TRUTH-001640,PERSON-000580,SUSPECT_IN,CASE-000206,true,true
TRUTH-001641,PERSON-001363,SUSPECT_IN,CASE-000207,true,true
TRUTH-001642,PERSON-001596,SUSPECT_IN,CASE-000207,true,true
TRUTH-001643,PERSON-001542,SUSPECT_IN,CASE-000207,true,true
TRUTH-001644,PERSON-001066,SUSPECT_IN,CASE-000207,true,true
TRUTH-001645,PERSON-001847,OBSERVED_IN,CASE-000207,true,true
TRUTH-001646,PERSON-000635,OBSERVED_IN,CASE-000207,true,true
TRUTH-001647,PERSON-001480,OBSERVED_IN,CASE-000207,true,true
TRUTH-001648,PERSON-000060,OBSERVED_IN,CASE-000207,true,true
TRUTH-001649,PERSON-001642,SUSPECT_IN,CASE-000208,true,true
TRUTH-001650,PERSON-002343,SUSPECT_IN,CASE-000208,true,true
TRUTH-001651,PERSON-000295,SUSPECT_IN,CASE-000208,true,true
TRUTH-001652,PERSON-001547,OBSERVED_IN,CASE-000208,true,true
TRUTH-001653,PERSON-001043,OBSERVED_IN,CASE-000208,true,true
TRUTH-001654,PERSON-002728,OBSERVED_IN,CASE-000208,true,true
TRUTH-001655,PERSON-001521,OBSERVED_IN,CASE-000208,true,true
TRUTH-001656,PERSON-002304,SUSPECT_IN,CASE-000209,true,true
TRUTH-001657,PERSON-002846,SUSPECT_IN,CASE-000209,true,true
TRUTH-001658,PERSON-001397,SUSPECT_IN,CASE-000209,true,true
TRUTH-001659,PERSON-000260,OBSERVED_IN,CASE-000209,true,true
TRUTH-001660,PERSON-000825,OBSERVED_IN,CASE-000209,true,true
TRUTH-001661,PERSON-000943,OBSERVED_IN,CASE-000209,true,true
TRUTH-001662,PERSON-002397,OBSERVED_IN,CASE-000209,true,true
TRUTH-001663,PERSON-001578,OBSERVED_IN,CASE-000209,true,true
TRUTH-001664,PERSON-001691,OBSERVED_IN,CASE-000209,true,true
TRUTH-001665,PERSON-000207,SUSPECT_IN,CASE-000210,true,true
TRUTH-001666,PERSON-002757,SUSPECT_IN,CASE-000210,true,true
TRUTH-001667,PERSON-000111,OBSERVED_IN,CASE-000210,true,true
TRUTH-001668,PERSON-001869,OBSERVED_IN,CASE-000210,true,true
TRUTH-001669,PERSON-001210,SUSPECT_IN,CASE-000211,true,true
TRUTH-001670,PERSON-001670,SUSPECT_IN,CASE-000211,true,true
TRUTH-001671,PERSON-000950,SUSPECT_IN,CASE-000211,true,true
TRUTH-001672,PERSON-001667,OBSERVED_IN,CASE-000211,true,true
TRUTH-001673,PERSON-001558,OBSERVED_IN,CASE-000211,true,true
TRUTH-001674,PERSON-002750,OBSERVED_IN,CASE-000211,true,true
TRUTH-001675,PERSON-001041,OBSERVED_IN,CASE-000211,true,true
TRUTH-001676,PERSON-001589,OBSERVED_IN,CASE-000211,true,true
TRUTH-001677,PERSON-000850,SUSPECT_IN,CASE-000212,true,true
TRUTH-001678,PERSON-002704,SUSPECT_IN,CASE-000212,true,true
TRUTH-001679,PERSON-000863,OBSERVED_IN,CASE-000212,true,true
TRUTH-001680,PERSON-002757,OBSERVED_IN,CASE-000212,true,true
TRUTH-001681,PERSON-000063,OBSERVED_IN,CASE-000212,true,true
TRUTH-001682,PERSON-000569,SUSPECT_IN,CASE-000213,true,true
TRUTH-001683,PERSON-002197,SUSPECT_IN,CASE-000213,true,true
TRUTH-001684,PERSON-001492,SUSPECT_IN,CASE-000213,true,true
TRUTH-001685,PERSON-001205,SUSPECT_IN,CASE-000213,true,true
TRUTH-001686,PERSON-002449,OBSERVED_IN,CASE-000213,true,true
TRUTH-001687,PERSON-000703,OBSERVED_IN,CASE-000213,true,true
TRUTH-001688,PERSON-000621,SUSPECT_IN,CASE-000214,true,true
TRUTH-001689,PERSON-002999,SUSPECT_IN,CASE-000214,true,true
TRUTH-001690,PERSON-002275,SUSPECT_IN,CASE-000214,true,true
TRUTH-001691,PERSON-000863,OBSERVED_IN,CASE-000214,true,true
TRUTH-001692,PERSON-001205,OBSERVED_IN,CASE-000214,true,true
TRUTH-001693,PERSON-002343,SUSPECT_IN,CASE-000215,true,true
TRUTH-001694,PERSON-002728,SUSPECT_IN,CASE-000215,true,true
TRUTH-001695,PERSON-000950,SUSPECT_IN,CASE-000215,true,true
TRUTH-001696,PERSON-001331,SUSPECT_IN,CASE-000215,true,true
TRUTH-001697,PERSON-002017,SUSPECT_IN,CASE-000215,true,true
TRUTH-001698,PERSON-000272,OBSERVED_IN,CASE-000215,true,true
TRUTH-001699,PERSON-002197,SUSPECT_IN,CASE-000216,true,true
TRUTH-001700,PERSON-000181,SUSPECT_IN,CASE-000216,true,true
TRUTH-001701,PERSON-002077,SUSPECT_IN,CASE-000216,true,true
TRUTH-001702,PERSON-000121,OBSERVED_IN,CASE-000216,true,true
TRUTH-001703,PERSON-001796,OBSERVED_IN,CASE-000216,true,true
TRUTH-001704,PERSON-000096,OBSERVED_IN,CASE-000216,true,true
TRUTH-001705,PERSON-002418,OBSERVED_IN,CASE-000216,true,true
TRUTH-001706,PERSON-000845,OBSERVED_IN,CASE-000216,true,true
TRUTH-001707,PERSON-001262,SUSPECT_IN,CASE-000217,true,true
TRUTH-001708,PERSON-001552,SUSPECT_IN,CASE-000217,true,true
TRUTH-001709,PERSON-001558,OBSERVED_IN,CASE-000217,true,true
TRUTH-001710,PERSON-001474,OBSERVED_IN,CASE-000217,true,true
TRUTH-001711,PERSON-001610,OBSERVED_IN,CASE-000217,true,true
TRUTH-001712,PERSON-002060,OBSERVED_IN,CASE-000217,true,true
TRUTH-001713,PERSON-000440,OBSERVED_IN,CASE-000217,true,true
TRUTH-001714,PERSON-000921,SUSPECT_IN,CASE-000218,true,true
TRUTH-001715,PERSON-002020,SUSPECT_IN,CASE-000218,true,true
TRUTH-001716,PERSON-002517,SUSPECT_IN,CASE-000218,true,true
TRUTH-001717,PERSON-001543,SUSPECT_IN,CASE-000218,true,true
TRUTH-001718,PERSON-001861,SUSPECT_IN,CASE-000218,true,true
TRUTH-001719,PERSON-000538,OBSERVED_IN,CASE-000218,true,true
TRUTH-001720,PERSON-001544,OBSERVED_IN,CASE-000218,true,true
TRUTH-001721,PERSON-001540,OBSERVED_IN,CASE-000218,true,true
TRUTH-001722,PERSON-001992,OBSERVED_IN,CASE-000218,true,true
TRUTH-001723,PERSON-002999,OBSERVED_IN,CASE-000218,true,true
TRUTH-001724,PERSON-001205,OBSERVED_IN,CASE-000218,true,true
TRUTH-001725,PERSON-000267,SUSPECT_IN,CASE-000219,true,true
TRUTH-001726,PERSON-000440,SUSPECT_IN,CASE-000219,true,true
TRUTH-001727,PERSON-001135,SUSPECT_IN,CASE-000219,true,true
TRUTH-001728,PERSON-001558,OBSERVED_IN,CASE-000219,true,true
TRUTH-001729,PERSON-001474,OBSERVED_IN,CASE-000219,true,true
TRUTH-001730,PERSON-002900,OBSERVED_IN,CASE-000219,true,true
TRUTH-001731,PERSON-001262,OBSERVED_IN,CASE-000219,true,true
TRUTH-001732,PERSON-001610,OBSERVED_IN,CASE-000219,true,true
TRUTH-001733,PERSON-002060,OBSERVED_IN,CASE-000219,true,true
TRUTH-001734,PERSON-000063,SUSPECT_IN,CASE-000220,true,true
TRUTH-001735,PERSON-000081,SUSPECT_IN,CASE-000220,true,true
TRUTH-001736,PERSON-000850,SUSPECT_IN,CASE-000220,true,true
TRUTH-001737,PERSON-001259,SUSPECT_IN,CASE-000220,true,true
TRUTH-001738,PERSON-001589,SUSPECT_IN,CASE-000220,true,true
TRUTH-001739,PERSON-001387,SUSPECT_IN,CASE-000220,true,true
TRUTH-001740,PERSON-000440,SUSPECT_IN,CASE-000221,true,true
TRUTH-001741,PERSON-001757,SUSPECT_IN,CASE-000221,true,true
TRUTH-001742,PERSON-002999,SUSPECT_IN,CASE-000221,true,true
TRUTH-001743,PERSON-002821,OBSERVED_IN,CASE-000221,true,true
TRUTH-001744,PERSON-001115,OBSERVED_IN,CASE-000221,true,true
TRUTH-001745,PERSON-000180,OBSERVED_IN,CASE-000221,true,true
TRUTH-001746,PERSON-001262,OBSERVED_IN,CASE-000221,true,true
TRUTH-001747,PERSON-000792,OBSERVED_IN,CASE-000221,true,true
TRUTH-001748,PERSON-002900,OBSERVED_IN,CASE-000221,true,true
TRUTH-001749,PERSON-002122,SUSPECT_IN,CASE-000222,true,true
TRUTH-001750,PERSON-000489,SUSPECT_IN,CASE-000222,true,true
TRUTH-001751,PERSON-000492,SUSPECT_IN,CASE-000222,true,true
TRUTH-001752,PERSON-000233,SUSPECT_IN,CASE-000222,true,true
TRUTH-001753,PERSON-001880,SUSPECT_IN,CASE-000222,true,true
TRUTH-001754,PERSON-002082,SUSPECT_IN,CASE-000222,true,true
TRUTH-001755,PERSON-000342,OBSERVED_IN,CASE-000222,true,true
TRUTH-001756,PERSON-000886,OBSERVED_IN,CASE-000222,true,true
TRUTH-001757,PERSON-000305,OBSERVED_IN,CASE-000222,true,true
TRUTH-001758,PERSON-001869,SUSPECT_IN,CASE-000223,true,true
TRUTH-001759,PERSON-001397,SUSPECT_IN,CASE-000223,true,true
TRUTH-001760,PERSON-000366,OBSERVED_IN,CASE-000223,true,true
TRUTH-001761,PERSON-002094,OBSERVED_IN,CASE-000223,true,true
TRUTH-001762,PERSON-001758,OBSERVED_IN,CASE-000223,true,true
TRUTH-001763,PERSON-000207,OBSERVED_IN,CASE-000223,true,true
TRUTH-001764,PERSON-000103,OBSERVED_IN,CASE-000223,true,true
TRUTH-001765,PERSON-001210,SUSPECT_IN,CASE-000224,true,true
TRUTH-001766,PERSON-000351,SUSPECT_IN,CASE-000224,true,true
TRUTH-001767,PERSON-000022,SUSPECT_IN,CASE-000224,true,true
TRUTH-001768,PERSON-001670,OBSERVED_IN,CASE-000224,true,true
TRUTH-001769,PERSON-001558,OBSERVED_IN,CASE-000224,true,true
TRUTH-001770,PERSON-001757,SUSPECT_IN,CASE-000225,true,true
TRUTH-001771,PERSON-001474,SUSPECT_IN,CASE-000225,true,true
TRUTH-001772,PERSON-001262,SUSPECT_IN,CASE-000225,true,true
TRUTH-001773,PERSON-000180,SUSPECT_IN,CASE-000225,true,true
TRUTH-001774,PERSON-001115,SUSPECT_IN,CASE-000225,true,true
TRUTH-001775,PERSON-002920,SUSPECT_IN,CASE-000225,true,true
TRUTH-001776,PERSON-001558,OBSERVED_IN,CASE-000225,true,true
TRUTH-001777,PERSON-000540,OBSERVED_IN,CASE-000225,true,true
TRUTH-001778,PERSON-000792,OBSERVED_IN,CASE-000225,true,true
TRUTH-001779,PERSON-002900,OBSERVED_IN,CASE-000225,true,true
TRUTH-001780,PERSON-000440,OBSERVED_IN,CASE-000225,true,true
TRUTH-001781,PERSON-001705,SUSPECT_IN,CASE-000226,true,true
TRUTH-001782,PERSON-001309,SUSPECT_IN,CASE-000226,true,true
TRUTH-001783,PERSON-000274,SUSPECT_IN,CASE-000226,true,true
TRUTH-001784,PERSON-002703,SUSPECT_IN,CASE-000226,true,true
TRUTH-001785,PERSON-002639,OBSERVED_IN,CASE-000226,true,true
TRUTH-001786,PERSON-002839,OBSERVED_IN,CASE-000226,true,true
TRUTH-001787,PERSON-002368,OBSERVED_IN,CASE-000226,true,true
TRUTH-001788,PERSON-000540,OBSERVED_IN,CASE-000226,true,true
TRUTH-001789,PERSON-000351,SUSPECT_IN,CASE-000227,true,true
TRUTH-001790,PERSON-001210,SUSPECT_IN,CASE-000227,true,true
TRUTH-001791,PERSON-001670,OBSERVED_IN,CASE-000227,true,true
TRUTH-001792,PERSON-001041,OBSERVED_IN,CASE-000227,true,true
TRUTH-001793,PERSON-002675,SUSPECT_IN,CASE-000228,true,true
TRUTH-001794,PERSON-001596,SUSPECT_IN,CASE-000228,true,true
TRUTH-001795,PERSON-001847,SUSPECT_IN,CASE-000228,true,true
TRUTH-001796,PERSON-002847,SUSPECT_IN,CASE-000228,true,true
TRUTH-001797,PERSON-001542,OBSERVED_IN,CASE-000228,true,true
TRUTH-001798,PERSON-002922,OBSERVED_IN,CASE-000228,true,true
TRUTH-001799,PERSON-000497,OBSERVED_IN,CASE-000228,true,true
TRUTH-001800,PERSON-000842,SUSPECT_IN,CASE-000229,true,true
TRUTH-001801,PERSON-000072,SUSPECT_IN,CASE-000229,true,true
TRUTH-001802,PERSON-000710,SUSPECT_IN,CASE-000229,true,true
TRUTH-001803,PERSON-000712,SUSPECT_IN,CASE-000229,true,true
TRUTH-001804,PERSON-000763,OBSERVED_IN,CASE-000229,true,true
TRUTH-001805,PERSON-002845,OBSERVED_IN,CASE-000229,true,true
TRUTH-001806,PERSON-000222,OBSERVED_IN,CASE-000229,true,true
TRUTH-001807,PERSON-002444,OBSERVED_IN,CASE-000229,true,true
TRUTH-001808,PERSON-000635,SUSPECT_IN,CASE-000230,true,true
TRUTH-001809,PERSON-001363,SUSPECT_IN,CASE-000230,true,true
TRUTH-001810,PERSON-002675,SUSPECT_IN,CASE-000230,true,true
TRUTH-001811,PERSON-002847,SUSPECT_IN,CASE-000230,true,true
TRUTH-001812,PERSON-002660,SUSPECT_IN,CASE-000230,true,true
TRUTH-001813,PERSON-001542,OBSERVED_IN,CASE-000230,true,true
TRUTH-001814,PERSON-002438,OBSERVED_IN,CASE-000230,true,true
TRUTH-001815,PERSON-000832,OBSERVED_IN,CASE-000230,true,true
TRUTH-001816,PERSON-002713,OBSERVED_IN,CASE-000230,true,true
TRUTH-001817,PERSON-001480,OBSERVED_IN,CASE-000230,true,true
TRUTH-001818,PERSON-002060,SUSPECT_IN,CASE-000231,true,true
TRUTH-001819,PERSON-000540,SUSPECT_IN,CASE-000231,true,true
TRUTH-001820,PERSON-000267,SUSPECT_IN,CASE-000231,true,true
TRUTH-001821,PERSON-000488,SUSPECT_IN,CASE-000231,true,true
TRUTH-001822,PERSON-001115,OBSERVED_IN,CASE-000231,true,true
TRUTH-001823,PERSON-000440,OBSERVED_IN,CASE-000231,true,true
TRUTH-001824,PERSON-000180,OBSERVED_IN,CASE-000231,true,true
TRUTH-001825,PERSON-001259,SUSPECT_IN,CASE-000232,true,true
TRUTH-001826,PERSON-000863,SUSPECT_IN,CASE-000232,true,true
TRUTH-001827,PERSON-000288,SUSPECT_IN,CASE-000232,true,true
TRUTH-001828,PERSON-000063,OBSERVED_IN,CASE-000232,true,true
TRUTH-001829,PERSON-002757,OBSERVED_IN,CASE-000232,true,true
TRUTH-001830,PERSON-002574,OBSERVED_IN,CASE-000232,true,true
TRUTH-001831,PERSON-001589,OBSERVED_IN,CASE-000232,true,true
TRUTH-001832,PERSON-001384,SUSPECT_IN,CASE-000233,true,true
TRUTH-001833,PERSON-002770,SUSPECT_IN,CASE-000233,true,true
TRUTH-001834,PERSON-000357,SUSPECT_IN,CASE-000233,true,true
TRUTH-001835,PERSON-001997,SUSPECT_IN,CASE-000233,true,true
TRUTH-001836,PERSON-001664,SUSPECT_IN,CASE-000233,true,true
TRUTH-001837,PERSON-002887,OBSERVED_IN,CASE-000233,true,true
TRUTH-001838,PERSON-000092,OBSERVED_IN,CASE-000233,true,true
TRUTH-001839,PERSON-002937,OBSERVED_IN,CASE-000233,true,true
TRUTH-001840,PERSON-001093,OBSERVED_IN,CASE-000233,true,true
TRUTH-001841,PERSON-000808,OBSERVED_IN,CASE-000233,true,true
TRUTH-001842,PERSON-000653,OBSERVED_IN,CASE-000233,true,true
TRUTH-001843,PERSON-000792,OBSERVED_IN,CASE-000233,true,true
TRUTH-001844,PERSON-000528,OBSERVED_IN,CASE-000233,true,true
TRUTH-001845,PERSON-002499,SUSPECT_IN,CASE-000234,true,true
TRUTH-001846,PERSON-000622,SUSPECT_IN,CASE-000234,true,true
TRUTH-001847,PERSON-002136,OBSERVED_IN,CASE-000234,true,true
TRUTH-001848,PERSON-000784,OBSERVED_IN,CASE-000234,true,true
TRUTH-001849,PERSON-000717,OBSERVED_IN,CASE-000234,true,true
TRUTH-001850,PERSON-001131,OBSERVED_IN,CASE-000234,true,true
TRUTH-001851,PERSON-000405,OBSERVED_IN,CASE-000234,true,true
TRUTH-001852,PERSON-002684,SUSPECT_IN,CASE-000235,true,true
TRUTH-001853,PERSON-000175,SUSPECT_IN,CASE-000235,true,true
TRUTH-001854,PERSON-002845,SUSPECT_IN,CASE-000235,true,true
TRUTH-001855,PERSON-001262,SUSPECT_IN,CASE-000235,true,true
TRUTH-001856,PERSON-000734,SUSPECT_IN,CASE-000235,true,true
TRUTH-001857,PERSON-000449,SUSPECT_IN,CASE-000235,true,true
TRUTH-001858,PERSON-000842,OBSERVED_IN,CASE-000235,true,true
TRUTH-001859,PERSON-001206,OBSERVED_IN,CASE-000235,true,true
TRUTH-001860,PERSON-000712,OBSERVED_IN,CASE-000235,true,true
TRUTH-001861,PERSON-000697,SUSPECT_IN,CASE-000236,true,true
TRUTH-001862,PERSON-002998,SUSPECT_IN,CASE-000236,true,true
TRUTH-001863,PERSON-000584,SUSPECT_IN,CASE-000236,true,true
TRUTH-001864,PERSON-002124,SUSPECT_IN,CASE-000236,true,true
TRUTH-001865,PERSON-001664,OBSERVED_IN,CASE-000236,true,true
TRUTH-001866,PERSON-000576,OBSERVED_IN,CASE-000236,true,true
TRUTH-001867,PERSON-000165,SUSPECT_IN,CASE-000237,true,true
TRUTH-001868,PERSON-002068,SUSPECT_IN,CASE-000237,true,true
TRUTH-001869,PERSON-000682,SUSPECT_IN,CASE-000237,true,true
TRUTH-001870,PERSON-000473,SUSPECT_IN,CASE-000237,true,true
TRUTH-001871,PERSON-002737,OBSERVED_IN,CASE-000237,true,true
TRUTH-001872,PERSON-000042,OBSERVED_IN,CASE-000237,true,true
TRUTH-001873,PERSON-001481,OBSERVED_IN,CASE-000237,true,true
TRUTH-001874,PERSON-000275,OBSERVED_IN,CASE-000237,true,true
TRUTH-001875,PERSON-000032,OBSERVED_IN,CASE-000237,true,true
TRUTH-001876,PERSON-002846,SUSPECT_IN,CASE-000238,true,true
TRUTH-001877,PERSON-001029,SUSPECT_IN,CASE-000238,true,true
TRUTH-001878,PERSON-002304,SUSPECT_IN,CASE-000238,true,true
TRUTH-001879,PERSON-000245,OBSERVED_IN,CASE-000238,true,true
TRUTH-001880,PERSON-001780,OBSERVED_IN,CASE-000238,true,true
TRUTH-001881,PERSON-001691,OBSERVED_IN,CASE-000238,true,true
TRUTH-001882,PERSON-002393,OBSERVED_IN,CASE-000238,true,true
TRUTH-001883,PERSON-001847,OBSERVED_IN,CASE-000238,true,true
TRUTH-001884,PERSON-001425,SUSPECT_IN,CASE-000239,true,true
TRUTH-001885,PERSON-001578,SUSPECT_IN,CASE-000239,true,true
TRUTH-001886,PERSON-002068,SUSPECT_IN,CASE-000239,true,true
TRUTH-001887,PERSON-000040,SUSPECT_IN,CASE-000239,true,true
TRUTH-001888,PERSON-002759,OBSERVED_IN,CASE-000239,true,true
TRUTH-001889,PERSON-001381,SUSPECT_IN,CASE-000240,true,true
TRUTH-001890,PERSON-000407,SUSPECT_IN,CASE-000240,true,true
TRUTH-001891,PERSON-000419,SUSPECT_IN,CASE-000240,true,true
TRUTH-001892,PERSON-000357,SUSPECT_IN,CASE-000240,true,true
TRUTH-001893,PERSON-001774,OBSERVED_IN,CASE-000240,true,true
TRUTH-001894,PERSON-002737,OBSERVED_IN,CASE-000240,true,true
TRUTH-001895,PERSON-002417,OBSERVED_IN,CASE-000240,true,true
TRUTH-001896,PERSON-002094,OBSERVED_IN,CASE-000240,true,true
TRUTH-001897,PERSON-001687,OBSERVED_IN,CASE-000240,true,true
TRUTH-001898,PERSON-000103,OBSERVED_IN,CASE-000240,true,true
TRUTH-001899,PERSON-001596,SUSPECT_IN,CASE-000241,true,true
TRUTH-001900,PERSON-002438,SUSPECT_IN,CASE-000241,true,true
TRUTH-001901,PERSON-000832,SUSPECT_IN,CASE-000241,true,true
TRUTH-001902,PERSON-002847,SUSPECT_IN,CASE-000241,true,true
TRUTH-001903,PERSON-000060,SUSPECT_IN,CASE-000241,true,true
TRUTH-001904,PERSON-001619,SUSPECT_IN,CASE-000241,true,true
TRUTH-001905,PERSON-001847,OBSERVED_IN,CASE-000241,true,true
TRUTH-001906,PERSON-000611,OBSERVED_IN,CASE-000241,true,true
TRUTH-001907,PERSON-000635,OBSERVED_IN,CASE-000241,true,true
TRUTH-001908,PERSON-001363,OBSERVED_IN,CASE-000241,true,true
TRUTH-001909,PERSON-001558,SUSPECT_IN,CASE-000242,true,true
TRUTH-001910,PERSON-000909,SUSPECT_IN,CASE-000242,true,true
TRUTH-001911,PERSON-002821,OBSERVED_IN,CASE-000242,true,true
TRUTH-001912,PERSON-000540,OBSERVED_IN,CASE-000242,true,true
TRUTH-001913,PERSON-001474,OBSERVED_IN,CASE-000242,true,true
TRUTH-001914,PERSON-000180,OBSERVED_IN,CASE-000242,true,true
TRUTH-001915,PERSON-001610,OBSERVED_IN,CASE-000242,true,true
TRUTH-001916,PERSON-000267,OBSERVED_IN,CASE-000242,true,true
TRUTH-001917,PERSON-002618,OBSERVED_IN,CASE-000242,true,true
TRUTH-001918,PERSON-000440,OBSERVED_IN,CASE-000242,true,true
TRUTH-001919,PERSON-001029,SUSPECT_IN,CASE-000243,true,true
TRUTH-001920,PERSON-001578,SUSPECT_IN,CASE-000243,true,true
TRUTH-001921,PERSON-001780,SUSPECT_IN,CASE-000243,true,true
TRUTH-001922,PERSON-002397,SUSPECT_IN,CASE-000243,true,true
TRUTH-001923,PERSON-002275,SUSPECT_IN,CASE-000243,true,true
TRUTH-001924,PERSON-000260,OBSERVED_IN,CASE-000243,true,true
TRUTH-001925,PERSON-002393,OBSERVED_IN,CASE-000243,true,true
TRUTH-001926,PERSON-001691,OBSERVED_IN,CASE-000243,true,true
TRUTH-001927,PERSON-000613,SUSPECT_IN,CASE-000244,true,true
TRUTH-001928,PERSON-001206,SUSPECT_IN,CASE-000244,true,true
TRUTH-001929,PERSON-002986,OBSERVED_IN,CASE-000244,true,true
TRUTH-001930,PERSON-001071,OBSERVED_IN,CASE-000244,true,true
TRUTH-001931,PERSON-002068,OBSERVED_IN,CASE-000244,true,true
TRUTH-001932,PERSON-000850,SUSPECT_IN,CASE-000245,true,true
TRUTH-001933,PERSON-000081,SUSPECT_IN,CASE-000245,true,true
TRUTH-001934,PERSON-000063,SUSPECT_IN,CASE-000245,true,true
TRUTH-001935,PERSON-001589,SUSPECT_IN,CASE-000245,true,true
TRUTH-001936,PERSON-001259,OBSERVED_IN,CASE-000245,true,true
TRUTH-001937,PERSON-001861,OBSERVED_IN,CASE-000245,true,true
TRUTH-001938,PERSON-002574,OBSERVED_IN,CASE-000245,true,true
TRUTH-001939,PERSON-000863,OBSERVED_IN,CASE-000245,true,true
TRUTH-001940,PERSON-002757,OBSERVED_IN,CASE-000245,true,true
TRUTH-001941,PERSON-000063,SUSPECT_IN,CASE-000246,true,true
TRUTH-001942,PERSON-000081,SUSPECT_IN,CASE-000246,true,true
TRUTH-001943,PERSON-001589,SUSPECT_IN,CASE-000246,true,true
TRUTH-001944,PERSON-002574,SUSPECT_IN,CASE-000246,true,true
